campaignid,sample,latitude,longitude,broad.macroalgae,broad.seagrasses,broad.unconsolidated,broad.sponges,broad.consolidated,broad.stony.corals,broad.ascidians,broad.bryozoa,broad.crinoids,broad.hydroids,broad.invertebrate.complex,broad.octocoral.black,broad.true.anemones,broad.sea.stars,broad.total.points.annotated
2020-10_south-west_stereo-BRUVs,IO164,-34.03368897,114.9038721,9,0,5,3,4,0,1,2,0,0,0,0,0,0,15
2020-10_south-west_stereo-BRUVs,IO165,-34.04368897,114.8988721,12,0,0,4,7,0,0,1,0,1,2,0,0,0,15
2020-10_south-west_stereo-BRUVs,IO17,-34.06368897,114.8763721,12,0,3,1,4,0,0,0,0,0,0,0,0,0,8
2020-10_south-west_stereo-BRUVs,IO180,-33.99618897,114.7038721,0,0,36,0,0,0,0,0,0,0,0,0,0,0,36
2020-10_south-west_stereo-BRUVs,IO184,-34.04118897,114.9038721,14,0,7,12,1,0,0,0,0,0,0,0,0,0,20
2020-10_south-west_stereo-BRUVs,IO189,-33.98868897,114.6638721,0,0,30,0,0,0,0,1,0,0,2,0,0,0,33
2020-10_south-west_stereo-BRUVs,IO191,-33.99868897,114.6713721,0,0,32,3,0,0,0,0,0,1,1,0,0,0,37
2020-10_south-west_stereo-BRUVs,IO192,-33.98618897,114.6688721,0,0,30,1,0,0,0,0,0,0,1,0,0,0,32
2020-10_south-west_stereo-BRUVs,IO194,-33.99618897,114.6638721,0,0,33,0,0,0,0,0,0,0,1,0,0,0,34
2020-10_south-west_stereo-BRUVs,IO195,-34.09368897,114.8588721,11,7,12,0,6,0,0,0,0,0,0,0,0,0,25
2020-10_south-west_stereo-BRUVs,IO199,-34.08618897,114.8613721,21,5,1,1,6,2,0,0,0,0,0,0,0,0,15
2020-10_south-west_stereo-BRUVs,IO201,-34.05618897,114.8338721,9,1,5,1,15,0,0,1,0,0,0,0,0,0,23
2020-10_south-west_stereo-BRUVs,IO204,-34.06618897,114.7863721,2,0,19,8,1,0,0,0,0,0,2,0,0,0,30
2020-10_south-west_stereo-BRUVs,IO206,-34.06368897,114.7913721,0,0,19,4,7,0,0,0,0,0,1,0,0,0,31
2020-10_south-west_stereo-BRUVs,IO207,-34.06118897,114.7863721,7,0,13,2,7,0,0,0,0,0,1,0,0,0,23
2020-10_south-west_stereo-BRUVs,IO210,-34.09118897,114.8738721,16,1,3,4,5,0,0,0,0,0,0,0,0,0,13
2020-10_south-west_stereo-BRUVs,IO211,-34.05618897,114.9063721,9,17,0,5,0,0,0,0,0,0,0,0,0,0,22
2020-10_south-west_stereo-BRUVs,IOC06,-34.048689,114.876372,7,17,1,1,8,0,0,0,0,0,0,0,0,0,27
2020-10_south-west_stereo-BRUVs,IO216,-34.06118897,114.9163721,15,0,11,3,6,0,0,0,0,0,0,0,0,0,20
2020-10_south-west_stereo-BRUVs,IO217,-34.06618897,114.9188721,4,0,28,1,4,0,0,0,0,0,0,0,0,0,33
2020-10_south-west_stereo-BRUVs,IO218,-34.07368897,114.9213721,1,0,24,0,3,0,0,0,0,0,0,0,0,0,27
2020-10_south-west_stereo-BRUVs,IO220,-34.05618897,114.8438721,25,0,1,0,4,0,0,0,0,0,0,0,0,0,5
2020-10_south-west_stereo-BRUVs,IO222,-34.06618897,114.8313721,13,0,9,0,6,0,0,0,0,0,0,0,0,0,15
2020-10_south-west_stereo-BRUVs,IO223,-34.07118897,114.8463721,5,0,17,1,3,0,0,0,0,0,0,0,0,0,21
2020-10_south-west_stereo-BRUVs,IO224,-34.06118897,114.8388721,10,1,2,1,16,0,0,0,0,0,0,0,0,0,20
2020-10_south-west_stereo-BRUVs,IO225,-34.07118897,114.8338721,25,0,4,1,5,0,0,0,0,0,0,0,0,0,10
2020-10_south-west_stereo-BRUVs,IO226,-34.06368897,114.8438721,15,0,8,1,7,0,0,0,0,0,0,0,0,0,16
2020-10_south-west_stereo-BRUVs,IO227,-33.99868897,114.7838721,11,0,12,2,4,0,0,0,0,0,0,0,0,0,18
2020-10_south-west_stereo-BRUVs,IO228,-34.00368897,114.7938721,8,1,1,8,12,2,0,3,0,0,0,0,0,0,27
2020-10_south-west_stereo-BRUVs,IO229,-33.99368897,114.7863721,17,0,7,3,7,0,0,0,0,0,0,0,0,0,17
2020-10_south-west_stereo-BRUVs,IO235,-34.06618897,114.9138721,5,0,17,5,7,0,0,0,0,0,0,0,0,0,29
2020-10_south-west_stereo-BRUVs,IO236,-34.08118897,114.9238721,10,0,5,5,12,0,0,0,0,1,0,0,0,0,23
2020-10_south-west_stereo-BRUVs,IO237,-34.08118897,114.9363721,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11
2020-10_south-west_stereo-BRUVs,IO239,-34.09118897,114.9313721,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33
2020-10_south-west_stereo-BRUVs,IO241,-33.99368897,114.7913721,19,0,0,2,7,0,0,0,0,0,0,0,0,0,9
2020-10_south-west_stereo-BRUVs,IO244,-34.00368897,114.9063721,12,0,4,2,5,0,0,0,0,0,0,0,0,0,11
2020-10_south-west_stereo-BRUVs,IO245,-34.00868897,114.9013721,7,2,0,3,6,0,0,2,0,0,0,0,0,0,13
2020-10_south-west_stereo-BRUVs,IO253,-34.01368897,114.7038721,0,0,16,1,0,0,0,0,0,0,0,0,0,0,17
2020-10_south-west_stereo-BRUVs,IO254,-34.01868897,114.6963721,0,0,30,1,0,0,0,1,0,2,1,0,0,0,35
2020-10_south-west_stereo-BRUVs,IO258,-33.96618897,114.9138721,8,0,0,0,10,0,2,0,0,0,0,0,0,0,12
2020-10_south-west_stereo-BRUVs,IO259,-33.96868897,114.9213721,7,0,2,12,9,0,0,0,0,0,1,0,0,0,24
2020-10_south-west_stereo-BRUVs,IO260,-33.97118897,114.9163721,11,0,3,9,8,0,0,0,0,1,0,0,0,0,21
2020-10_south-west_stereo-BRUVs,IO261,-33.97618897,114.9213721,1,0,2,8,6,0,0,2,0,0,3,0,0,0,21
2020-10_south-west_stereo-BRUVs,IO262,-34.01368897,114.8738721,27,0,6,0,2,0,0,0,0,0,0,0,0,0,8
2020-10_south-west_stereo-BRUVs,IO263,-34.00868897,114.8788721,15,12,2,2,3,0,1,0,0,0,0,0,0,0,20
2020-10_south-west_stereo-BRUVs,IO264,-34.01868897,114.8738721,0,0,17,2,11,0,0,0,0,1,0,0,0,0,31
2020-10_south-west_stereo-BRUVs,IO266,-34.02118897,114.7588721,1,0,26,0,0,0,0,0,0,0,0,0,0,0,26
2020-10_south-west_stereo-BRUVs,IO267,-34.02618897,114.7638721,1,0,19,0,3,0,0,3,0,0,5,0,0,0,30
2020-10_south-west_stereo-BRUVs,IO269,-33.98868897,114.8138721,16,0,1,6,5,0,0,0,0,0,0,0,0,0,12
2020-10_south-west_stereo-BRUVs,IO272,-34.00868897,114.8138721,15,0,3,2,6,0,0,1,0,0,0,0,0,0,12
2020-10_south-west_stereo-BRUVs,IO273,-33.99868897,114.8213721,16,2,2,0,14,0,0,1,0,1,1,0,0,0,21
2020-10_south-west_stereo-BRUVs,IO275,-34.09868897,114.6463721,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33
2020-10_south-west_stereo-BRUVs,IO276,-34.10118897,114.6363721,0,0,29,2,0,0,0,0,0,0,1,0,0,0,32
2020-10_south-west_stereo-BRUVs,IO277,-34.10618897,114.6463721,0,0,28,1,0,0,0,0,0,1,1,6,0,0,37
2020-10_south-west_stereo-BRUVs,IO278,-34.11118897,114.6388721,0,0,35,1,0,0,0,1,0,0,1,0,0,0,38
2020-10_south-west_stereo-BRUVs,IO280,-34.08868897,114.6738721,0,0,28,1,0,0,0,1,0,0,0,0,0,0,30
2020-10_south-west_stereo-BRUVs,IO290,-34.06868897,114.7188721,0,0,31,3,0,0,0,0,0,2,1,0,0,0,37
2020-10_south-west_stereo-BRUVs,IO291,-34.08368897,114.7488721,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30
2020-10_south-west_stereo-BRUVs,IO293,-34.08868897,114.7588721,0,0,20,1,0,0,0,0,0,1,3,2,0,0,27
2020-10_south-west_stereo-BRUVs,IO294,-34.08368897,114.7538721,0,0,27,2,0,0,0,3,0,0,5,0,0,0,37
2020-10_south-west_stereo-BRUVs,IO295,-34.10368897,114.7538721,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32
2020-10_south-west_stereo-BRUVs,IO297,-34.10618897,114.7488721,0,0,26,0,0,0,0,0,0,0,0,0,0,0,26
2020-10_south-west_stereo-BRUVs,IO298,-34.07618897,114.6713721,0,0,36,1,0,0,0,0,0,0,0,0,0,0,37
2020-10_south-west_stereo-BRUVs,IO299,-34.08118897,114.6763721,0,0,33,0,0,0,0,0,0,0,1,0,0,0,34
2020-10_south-west_stereo-BRUVs,IO3,-34.07618897,114.7838721,3,0,3,11,17,0,0,0,0,0,2,0,0,0,33
2020-10_south-west_stereo-BRUVs,IO300,-34.08618897,114.6688721,0,0,28,2,0,0,0,1,0,0,0,0,0,0,31
2020-10_south-west_stereo-BRUVs,IO302,-34.07118897,114.7238721,0,0,31,0,0,0,0,0,0,0,0,0,0,0,31
2020-10_south-west_stereo-BRUVs,IO306,-34.10118897,114.7338721,0,0,36,0,0,0,0,0,0,0,0,0,0,0,36
2020-10_south-west_stereo-BRUVs,IO307,-34.11868897,114.7263721,0,0,30,1,0,0,0,0,0,0,3,0,0,0,34
2020-10_south-west_stereo-BRUVs,IO308,-34.11118897,114.7288721,0,0,32,1,0,0,0,0,0,0,2,0,0,0,35
2020-10_south-west_stereo-BRUVs,IO310,-34.05868897,114.7738721,1,0,24,5,4,0,0,0,0,0,2,0,0,0,35
2020-10_south-west_stereo-BRUVs,IO311,-34.05618897,114.7688721,2,0,0,4,9,0,0,0,0,5,9,1,0,0,28
2020-10_south-west_stereo-BRUVs,IO312,-34.05868897,114.7788721,3,0,10,4,3,0,0,4,0,2,1,0,0,0,24
2020-10_south-west_stereo-BRUVs,IO313,-34.09618897,114.7563721,0,0,37,0,0,0,0,0,0,0,0,0,0,0,37
2020-10_south-west_stereo-BRUVs,IO319,-34.09368897,114.7313721,0,0,33,1,0,0,0,0,0,1,3,0,0,0,38
2020-10_south-west_stereo-BRUVs,IO323,-34.03103333,114.6001,0,0,31,3,0,0,0,0,0,0,1,0,0,0,35
2020-10_south-west_stereo-BRUVs,IO324,-34.00006,114.639778,0,0,32,0,0,0,0,0,0,0,2,0,0,0,34
2020-10_south-west_stereo-BRUVs,IO325,-33.991557,114.743378,0,0,18,3,6,0,0,2,0,0,4,0,0,0,33
2020-10_south-west_stereo-BRUVs,IO326,-34.00425,114.6892833,0,0,26,5,0,0,0,3,0,1,2,0,0,0,37
2020-10_south-west_stereo-BRUVs,IO327,-34.02946667,114.7623833,0,0,0,6,4,0,1,1,0,4,10,4,0,0,30
2020-10_south-west_stereo-BRUVs,IO328,-33.99356667,114.8213667,25,3,3,0,8,0,0,0,0,0,0,0,0,0,14
2020-10_south-west_stereo-BRUVs,IO329,-34.06481667,114.7266333,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35
2020-10_south-west_stereo-BRUVs,IO330,-34.08833333,114.7545,0,0,10,2,0,0,0,1,0,16,5,3,0,0,37
2020-10_south-west_stereo-BRUVs,IO331,-34.0984,114.75005,0,0,34,0,0,0,0,0,0,0,0,0,0,0,34
2020-10_south-west_stereo-BRUVs,IO332,-34.09718333,114.7344833,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35
2020-10_south-west_stereo-BRUVs,IO333,-34.11301667,114.7251333,0,0,44,1,0,0,0,0,0,2,2,0,0,0,49
2020-10_south-west_stereo-BRUVs,IO334,-34.06155,114.7753667,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35
2020-10_south-west_stereo-BRUVs,IO335,-34.06686667,114.7939833,7,1,0,6,12,0,0,1,0,0,0,0,0,0,20
2020-10_south-west_stereo-BRUVs,IO336,-34.0924,114.8663667,18,1,2,3,7,0,0,0,0,0,2,0,0,0,15
2020-10_south-west_stereo-BRUVs,IO337,-34.00536667,114.8202333,31,0,0,0,4,0,1,0,0,0,0,0,0,0,5
2020-10_south-west_stereo-BRUVs,IO338,-33.97231667,114.92245,3,0,26,1,1,0,1,0,0,0,0,0,0,0,29
2020-10_south-west_stereo-BRUVs,IO339,-34.01461667,114.8785,19,1,0,9,6,0,0,2,0,0,1,0,0,0,19
2020-10_south-west_stereo-BRUVs,IO34,-34.06118897,114.8713721,13,4,0,0,6,0,0,0,0,0,1,0,0,0,11
2020-10_south-west_stereo-BRUVs,IO343,-34.10261667,114.6407167,0,0,35,2,0,0,0,0,0,0,0,0,0,0,37
2020-10_south-west_stereo-BRUVs,IO344,-34.0844,114.6744,0,0,30,0,0,0,0,1,0,0,2,0,0,0,33
2020-10_south-west_stereo-BRUVs,IO349,-34.02368897,114.5963721,0,0,31,1,0,0,0,0,0,0,4,0,0,0,36
2020-10_south-west_stereo-BRUVs,IO350,-34.02618897,114.6038721,0,0,33,0,0,0,0,0,0,0,3,0,0,0,36
2020-10_south-west_stereo-BRUVs,IO351,-34.03118897,114.5963721,0,0,31,0,0,0,0,1,0,0,0,0,0,0,32
2020-10_south-west_stereo-BRUVs,IO352,-34.03618897,114.5988721,0,0,23,9,0,0,0,3,0,3,2,0,0,0,40
2020-10_south-west_stereo-BRUVs,IO353,-34.05436667,114.8390667,32,0,1,0,3,0,0,0,0,0,0,0,0,0,4
2020-10_south-west_stereo-BRUVs,IO354,-34.06605,114.84,18,15,0,0,5,0,0,0,0,0,0,0,0,0,20
2020-10_south-west_stereo-BRUVs,IO355,-34.05473333,114.9111,2,0,15,0,2,0,0,0,0,0,0,0,0,0,17
2020-10_south-west_stereo-BRUVs,IO356,-34.06956667,114.9184667,6,0,12,3,13,0,0,0,0,0,0,0,0,0,28
2020-10_south-west_stereo-BRUVs,IO357,-34.08496667,114.928,5,0,8,10,7,0,0,1,0,0,0,0,0,0,26
2020-10_south-west_stereo-BRUVs,IO36,-34.10368897,114.7188721,0,0,29,0,0,0,0,0,0,0,0,0,0,0,29
2020-10_south-west_stereo-BRUVs,IO361,-33.98868897,114.7413721,0,0,20,2,0,0,0,1,0,3,3,0,0,0,29
2020-10_south-west_stereo-BRUVs,IO363,-33.98618897,114.7513721,1,0,0,17,2,0,0,2,0,0,7,6,0,0,34
2020-10_south-west_stereo-BRUVs,IO364,-34.00868897,114.6888721,0,0,29,3,0,0,0,0,0,0,2,0,0,0,34
2020-10_south-west_stereo-BRUVs,IO365,-34.02368897,114.7538721,2,0,0,10,4,0,0,2,0,4,12,0,0,0,32
2020-10_south-west_stereo-BRUVs,IO369,-34.02868897,114.5913721,0,0,22,3,0,0,0,0,0,0,6,0,0,0,31
2020-10_south-west_stereo-BRUVs,IO37,-34.10868897,114.7188721,0,0,27,2,0,0,0,3,0,0,4,0,0,0,36
2020-10_south-west_stereo-BRUVs,IO370,-33.99618897,114.6463721,0,0,31,2,0,0,0,0,0,0,1,0,0,0,34
2020-10_south-west_stereo-BRUVs,IO372,-34.00618897,114.6438721,0,0,25,2,0,0,0,2,0,1,2,0,0,0,32
2020-10_south-west_stereo-BRUVs,IO374,-33.98618897,114.7463721,0,0,1,3,4,0,0,2,0,4,9,3,0,0,26
2020-10_south-west_stereo-BRUVs,IO377,-34.13868897,114.7588721,0,0,37,0,0,0,0,0,0,0,0,0,0,0,37
2020-10_south-west_stereo-BRUVs,IO378,-33.99368897,114.6388721,0,0,31,1,0,0,0,0,0,0,4,0,0,0,36
2020-10_south-west_stereo-BRUVs,IO379,-34.08368897,114.6813721,0,0,28,0,0,0,0,0,0,0,1,0,0,0,29
2020-10_south-west_stereo-BRUVs,IO4,-34.09118897,114.7813721,0,0,1,4,9,0,0,2,0,0,4,2,0,0,22
2020-10_south-west_stereo-BRUVs,IO40,-34.10368897,114.7138721,0,0,32,0,0,0,0,0,0,0,0,0,0,0,32
2020-10_south-west_stereo-BRUVs,IO46,-34.06868897,114.7113721,0,0,38,0,0,0,0,0,0,0,0,0,0,0,38
2020-10_south-west_stereo-BRUVs,IO47,-34.06368897,114.7113721,0,0,23,1,0,0,0,0,0,0,2,0,0,0,26
2020-10_south-west_stereo-BRUVs,IO49,-34.06118897,114.7063721,0,0,34,0,0,0,0,0,0,0,0,0,0,0,34
2020-10_south-west_stereo-BRUVs,IO5,-34.08868897,114.7763721,0,0,28,0,0,0,0,0,0,1,0,0,0,0,29
2020-10_south-west_stereo-BRUVs,IO58,-34.13618897,114.7738721,0,0,14,1,0,0,0,5,0,5,1,3,0,0,29
2020-10_south-west_stereo-BRUVs,IO59,-34.14118897,114.7663721,0,0,36,0,0,0,0,0,0,2,0,0,0,0,38
2020-10_south-west_stereo-BRUVs,IO62,-34.13368897,114.7663721,0,0,36,0,0,0,0,0,0,0,0,0,0,0,36
2020-10_south-west_stereo-BRUVs,IO64,-34.01368897,114.8963721,14,0,6,1,9,0,0,0,0,0,0,0,0,0,16
2020-10_south-west_stereo-BRUVs,IO65,-34.01118897,114.8888721,3,0,13,0,17,0,0,0,0,0,0,0,0,0,30
2020-10_south-west_stereo-BRUVs,IO66,-34.01618897,114.8813721,12,6,6,4,6,0,0,2,0,0,2,0,0,0,26
2020-10_south-west_stereo-BRUVs,IO71,-34.00368897,114.6988721,0,0,36,0,0,0,0,0,0,0,1,0,0,0,37
2020-10_south-west_stereo-BRUVs,IO72,-34.03618897,114.8463721,28,1,0,1,1,0,0,0,0,0,0,0,0,0,3
2020-10_south-west_stereo-BRUVs,IO73,-34.02868897,114.8588721,16,11,1,0,6,0,0,0,0,0,0,0,0,0,18
2020-10_south-west_stereo-BRUVs,IO74,-34.02868897,114.8513721,5,15,0,3,9,0,0,0,0,0,0,0,0,0,27
2020-10_south-west_stereo-BRUVs,IO75,-34.03368897,114.8538721,11,9,2,1,6,1,0,0,0,0,0,0,0,0,19
2020-10_south-west_stereo-BRUVs,IO80,-34.09368897,114.8888721,15,9,1,3,4,0,0,0,0,0,0,0,0,0,17
2020-10_south-west_stereo-BRUVs,IO81,-34.09868897,114.8913721,10,2,5,1,2,0,0,0,0,0,0,0,0,0,10
2020-10_south-west_stereo-BRUVs,IO91,-34.09368897,114.8938721,16,0,5,0,2,0,0,0,0,0,0,0,0,0,7
2020-10_south-west_stereo-BRUVs,IO92,-34.09868897,114.8863721,15,4,1,0,13,0,0,0,0,0,1,0,0,0,19
2020-10_south-west_stereo-BRUVs,IO95,-34.12618897,114.7338721,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35
2020-10_south-west_stereo-BRUVs,IO96,-34.13618897,114.7363721,0,0,36,0,0,0,0,0,0,0,0,0,0,0,36
2020-10_south-west_stereo-BRUVs,IO98,-34.13368897,114.7313721,0,0,30,1,0,0,0,0,0,0,0,0,0,0,31
2020-10_south-west_stereo-BRUVs,IOC04,-34.08755,114.749265,0,0,33,0,0,0,0,0,0,0,1,0,0,0,34
2020-10_south-west_stereo-BRUVs,IOC05,-34.05394,114.899843,13,0,2,1,2,0,0,0,0,0,0,0,0,0,5
2020-10_south-west_stereo-BRUVs,IO215,-34.06868897,114.9263721,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35
2020-10_south-west_stereo-BRUVs,IOCP11-1,-33.992845,114.696642,0,0,31,1,0,0,0,0,0,0,0,0,0,0,32
2020-10_south-west_stereo-BRUVs,IOCP11-2,-33.974332,114.692773,0,0,2,16,2,0,0,0,1,4,8,2,0,0,35
2020-10_south-west_stereo-BRUVs,IOCP2311,-34.01858,114.601465,0,0,17,0,0,0,0,0,0,1,0,0,0,0,18
2020-10_south-west_stereo-BRUVs,IOREDO344,-34.0844,114.6744,0,0,13,0,0,0,0,0,0,0,1,0,0,0,14
2020-10_south-west_BOSS,FH92,-33.8437,114.8714,6,8,8,9,27,0,0,0,0,0,0,0,0,0,52
2020-10_south-west_BOSS,FH61,-33.8412,114.8639,11,15,3,2,34,0,0,0,0,0,0,0,0,0,54
2020-10_south-west_BOSS,FH27,-33.8362,114.8714,15,3,6,7,35,0,0,0,0,0,1,0,0,0,52
2020-10_south-west_BOSS,FH17,-33.8337,114.8764,18,1,40,1,20,0,0,0,0,0,0,0,0,0,62
2020-10_south-west_BOSS,FH56,-33.8312,114.8664,12,11,16,2,27,0,0,0,0,0,0,0,0,0,56
2020-10_south-west_BOSS,FH96,-33.8187,114.8339,30,10,9,1,30,0,0,0,0,0,0,0,0,0,50
2020-10_south-west_BOSS,FH60,-33.8162,114.8214,10,0,21,2,32,0,0,0,0,0,0,0,0,0,55
2020-10_south-west_BOSS,FH26,-33.8112,114.8289,21,2,16,8,28,0,0,0,0,0,0,0,0,0,54
2020-10_south-west_BOSS,FH110,-33.8087,114.8214,10,1,37,6,23,0,0,1,0,0,0,0,0,0,68
2020-10_south-west_BOSS,FH48,-33.7962,114.8139,10,7,4,1,51,0,0,0,0,0,0,0,0,0,63
2020-10_south-west_BOSS,FH21,-33.7937,114.8089,13,17,4,2,32,0,0,0,0,0,0,0,0,0,55
2020-10_south-west_BOSS,FH18,-33.7912,114.8214,26,3,19,2,17,0,0,0,0,0,0,0,0,0,41
2020-10_south-west_BOSS,FH106,-33.7887,114.8164,40,0,29,1,8,0,0,0,0,0,0,0,0,0,38
2020-10_south-west_BOSS,FH57,-33.7887,114.8114,15,7,12,1,42,0,0,0,0,0,0,0,0,0,62
2020-10_south-west_BOSS,FH34,-33.7862,114.8839,14,7,22,4,29,0,0,0,0,0,1,0,0,0,63
2020-10_south-west_BOSS,FH7,-33.7837,114.8789,28,0,13,12,24,0,0,0,0,0,0,0,0,0,49
2020-10_south-west_BOSS,FH20,-33.7862,114.8739,3,9,13,6,48,0,0,0,0,0,0,0,0,0,76
2020-10_south-west_BOSS,FH93,-33.7762,114.8689,10,13,2,14,38,0,0,0,0,0,0,0,0,0,67
2020-10_south-west_BOSS,FH44,-33.7712,114.8639,6,17,26,3,26,0,0,0,0,0,0,0,0,0,72
2020-10_south-west_BOSS,FH14,-33.7662,114.8714,18,0,57,1,4,0,0,0,0,0,0,0,0,0,62
2020-10_south-west_BOSS,FH95,-33.7587,114.8914,38,0,29,3,5,0,0,0,0,0,0,0,0,0,37
2020-10_south-west_BOSS,FH62,-33.7562,114.8814,21,2,20,19,12,0,0,0,0,0,2,0,0,0,55
2020-10_south-west_BOSS,FH30,-33.7512,114.8889,52,0,18,0,5,0,0,0,0,0,0,0,0,0,23
2020-10_south-west_BOSS,261,-33.9762,114.9214,14,0,17,31,15,0,0,0,0,0,1,0,0,0,64
2020-10_south-west_BOSS,338,-33.9723,114.9225,11,0,45,12,4,0,0,0,0,0,4,0,0,0,65
2020-10_south-west_BOSS,260,-33.9712,114.9164,12,5,15,6,39,0,0,0,0,0,0,0,0,0,65
2020-10_south-west_BOSS,259,-33.9687,114.9214,10,2,3,30,26,0,0,0,0,0,0,0,0,0,61
2020-10_south-west_BOSS,258,-33.9662,114.9139,28,8,1,23,15,0,0,0,0,0,0,0,0,0,47
2020-10_south-west_BOSS,FH10,-33.9862,114.8864,8,1,13,0,46,0,0,0,0,0,0,0,0,0,60
2020-10_south-west_BOSS,FH111,-33.9862,114.8789,20,4,54,1,1,0,0,0,0,0,0,0,0,0,60
2020-10_south-west_BOSS,130,-33.9812,114.8764,34,20,0,3,21,0,0,0,0,0,0,0,0,0,44
2020-10_south-west_BOSS,152,-33.9812,114.8689,17,4,13,1,38,0,0,0,0,0,0,0,0,0,56
2020-10_south-west_BOSS,134,-33.9837,114.8614,37,5,10,3,13,0,0,0,0,0,0,0,0,0,31
2020-10_south-west_BOSS,133,-33.9912,114.8664,30,21,0,4,12,0,0,0,0,0,0,0,0,0,37
2020-10_south-west_BOSS,132,-33.9912,114.8714,38,21,6,0,9,0,0,0,0,0,0,0,0,0,36
2020-10_south-west_BOSS,FH77,-33.9962,114.8764,51,1,20,1,7,0,0,0,0,0,0,0,0,0,29
2020-10_south-west_BOSS,FH52,-33.9912,114.8889,8,14,19,0,36,0,0,0,0,0,0,0,0,0,69
2020-10_south-west_BOSS,244,-34.0037,114.9064,20,0,27,13,10,0,0,0,0,0,0,0,0,0,50
2020-10_south-west_BOSS,245,-34.0087,114.9014,21,1,30,5,18,0,0,0,0,0,0,0,0,0,54
2020-10_south-west_BOSS,64,-34.0137,114.8964,29,0,27,7,17,0,0,0,0,0,0,0,0,0,51
2020-10_south-west_BOSS,C01,-34.015,114.8891,67,0,0,1,11,0,0,0,0,0,0,0,0,0,12
2020-10_south-west_BOSS,65,-34.0112,114.8889,16,2,17,0,44,0,0,0,0,0,0,0,0,0,63
2020-10_south-west_BOSS,272,-34.0087,114.8139,43,0,16,7,10,0,0,0,0,0,0,0,0,0,33
2020-10_south-west_BOSS,337,-34.0054,114.8202,68,0,0,1,7,0,0,0,0,0,0,0,0,0,8
2020-10_south-west_BOSS,273,-33.9987,114.8214,39,1,4,5,26,0,0,1,0,0,0,0,0,0,37
2020-10_south-west_BOSS,328,-33.9936,114.8214,50,5,6,1,18,0,0,0,0,0,0,0,0,0,30
2020-10_south-west_BOSS,269,-33.9887,114.8139,38,0,5,10,25,0,0,0,0,0,0,0,0,0,40
2020-10_south-west_BOSS,145,-33.9862,114.8239,39,1,9,3,17,0,0,0,0,0,0,0,0,0,30
2020-10_south-west_BOSS,147,-33.9812,114.8314,30,0,31,0,10,0,0,0,0,0,0,0,0,0,41
2020-10_south-west_BOSS,158,-33.9812,114.8189,2,0,42,0,34,0,0,0,0,0,0,0,0,0,76
2020-10_south-west_BOSS,146,-33.9762,114.8214,12,8,23,0,36,0,0,0,0,0,0,0,0,0,67
2020-10_south-west_BOSS,157,-33.9712,114.8239,33,5,15,7,15,0,0,2,0,0,1,0,0,0,45
2020-10_south-west_BOSS,OMR1,-33.9676,114.9582,24,0,44,0,11,0,0,0,0,0,0,0,0,0,55
2020-10_south-west_BOSS,OMR2,-33.9679,114.9551,0,0,72,0,0,0,0,0,0,0,0,0,0,0,72
2020-10_south-west_BOSS,OMR3,-33.9685,114.9543,18,0,62,0,0,0,0,0,0,0,0,0,0,0,62
2020-10_south-west_BOSS,OMR4,-33.9682,114.9529,4,0,65,1,2,0,0,0,0,0,0,0,0,0,68
2020-10_south-west_BOSS,216,-34.0612,114.9164,16,0,34,13,17,0,0,0,0,0,0,0,0,0,64
2020-10_south-west_BOSS,235,-34.0912,114.9364,13,2,30,16,11,0,0,1,0,0,0,0,0,0,60
2020-10_south-west_BOSS,217,-34.0662,114.9189,13,0,61,0,6,0,0,0,0,0,0,0,0,0,67
2020-10_south-west_BOSS,215,-34.0687,114.9264,0,0,79,0,0,0,0,0,0,0,0,0,0,0,79
2020-10_south-west_BOSS,356,-34.0696,114.9185,3,2,19,35,19,0,0,0,0,0,0,0,0,0,75
2020-10_south-west_BOSS,218,-34.0737,114.9214,1,0,61,0,18,0,0,0,0,0,0,0,0,0,79
2020-10_south-west_BOSS,102,-34.0712,114.9114,57,0,5,8,9,0,0,0,0,0,0,0,0,0,22
2020-10_south-west_BOSS,100,-34.0762,114.9089,38,11,2,7,18,0,0,0,0,0,0,0,0,0,38
2020-10_south-west_BOSS,119,-34.0762,114.9039,44,0,15,5,15,0,0,0,0,0,0,0,0,0,35
2020-10_south-west_BOSS,101,-34.0787,114.8964,54,0,7,6,11,0,0,0,0,0,0,0,0,0,24
2020-10_south-west_BOSS,236,-34.0812,114.9239,56,0,23,0,1,0,0,0,0,0,0,0,0,0,24
2020-10_south-west_BOSS,237,-34.0812,114.9364,0,0,80,0,0,0,0,0,0,0,0,0,0,0,80
2020-10_south-west_BOSS,C02,-34.085378,114.927902,32,0,1,31,7,0,0,2,0,0,0,0,0,0,41
2020-10_south-west_BOSS,235REDO,-34.0912,114.9364,11,0,69,0,0,0,0,0,0,0,0,0,0,0,69
